user,item,rating,user_id,item_id
7,1407,5.0,6,1143
7,5669,4.0,6,4311
7,1527,4.0,6,1232
7,5903,5.0,6,4434
7,2167,5.0,6,1721
7,44665,5.0,6,6963
7,3793,4.0,6,2998
7,2959,5.0,6,2364
7,1690,5.0,6,1350
7,293,4.0,6,258
7,58559,5.0,6,7664
7,165,5.0,6,141
7,2353,4.0,6,1863
7,1517,4.5,6,1225
7,4963,4.5,6,3858
7,1747,4.0,6,1380
7,2890,4.0,6,2311
7,780,4.0,6,646
7,1687,4.5,6,1347
7,3275,5.0,6,2614
7,60126,4.5,6,7759
7,260,5.0,6,230
7,79008,4.0,6,8619
7,2807,4.0,6,2247
7,1136,5.0,6,922
7,5418,4.0,6,4152
7,1214,5.0,6,975
7,2115,4.5,6,1673
7,589,4.5,6,522
7,3052,4.5,6,2440
7,70,4.5,6,64
7,1036,5.0,6,843
7,1676,5.0,6,1339
7,288,4.5,6,253
7,4387,4.0,6,3433
7,231,4.0,6,202
7,1580,4.0,6,1260
7,32587,5.0,6,6559
7,4878,4.0,6,3805
7,2683,5.0,6,2142
7,2329,5.0,6,1842
7,63113,4.0,6,7909
7,733,4.5,6,619
7,1240,5.0,6,999
7,1722,4.0,6,1368
7,1222,5.0,6,983
8,1120,5.0,7,908
8,780,4.0,7,646
8,1061,4.0,7,863
8,1042,5.0,7,848
8,788,5.0,7,653
8,1393,5.0,7,1132
8,808,4.0,7,664
8,778,4.0,7,644
8,260,4.0,7,230
8,802,4.0,7,658
8,648,5.0,7,564
8,1471,5.0,7,1190
8,1,5.0,7,0
8,52,5.0,7,48
8,804,4.0,7,660
8,1210,5.0,7,971
8,62,4.0,7,57
8,766,5.0,7,641
8,3,4.0,7,2
8,25,5.0,7,24
8,1416,4.0,7,1152
8,36,5.0,7,35
8,1407,5.0,7,1143
8,1059,4.0,7,861
9,6,4.0,8,5
9,16,4.0,8,15
9,194,4.0,8,167
9,555,4.0,8,498
9,497,4.0,8,442
9,293,4.0,8,258
9,235,4.0,8,206
9,260,4.0,8,230
9,25,4.0,8,24
9,589,4.0,8,522
9,161,4.0,8,137
10,7451,5.0,9,5371
10,4880,4.0,9,3807
10,39,5.0,9,36
10,3362,4.5,9,2666
10,2390,4.0,9,1899
10,356,4.0,9,316
10,253,4.0,9,223
10,81591,4.0,9,8754
11,1278,4.0,10,1037
11,1079,4.0,10,876
11,1084,4.0,10,881
11,1269,4.0,10,1028
11,1214,4.0,10,975
11,1291,4.0,10,1050
11,265,4.0,10,234
11,588,4.0,10,521
11,349,4.0,10,309
11,260,5.0,10,230
11,316,4.0,10,277
11,1136,4.0,10,922
11,1198,4.0,10,960
11,908,4.0,10,729
11,745,5.0,10,626
11,593,5.0,10,525
11,1356,5.0,10,1102
11,597,4.0,10,529
11,480,4.0,10,426
11,720,5.0,10,611
11,1196,5.0,10,958
11,1127,4.0,10,914
11,1,4.0,10,0
11,1193,5.0,10,956
11,1374,4.0,10,1115
11,292,4.0,10,257
11,587,5.0,10,520
11,1200,4.0,10,962
11,111,4.0,10,99
11,5060,5.0,10,3932
12,2797,4.0,11,2237
12,594,4.5,11,526
12,2012,4.0,11,1573
12,266,4.0,11,235
12,2710,4.0,11,2165
12,708,4.0,11,601
12,5952,4.0,11,4456
13,48394,4.0,12,7152
13,111,4.5,12,99
13,3082,4.0,12,2465
13,50,4.0,12,47
13,8620,5.0,12,5715
13,1213,4.0,12,974
13,52458,4.0,12,7342
14,17,5.0,13,16
14,1073,5.0,13,872
14,1,4.0,13,0
14,1367,4.0,13,1110
14,141,5.0,13,120
15,2644,5.0,14,2110
15,50,5.0,14,47
15,25763,5.0,14,5916
15,296,5.0,14,260
15,48394,5.0,14,7152
15,2363,5.0,14,1873
15,1136,4.0,14,922
15,3949,5.0,14,3107
15,7766,5.0,14,5452
15,1206,5.0,14,967
15,3535,5.0,14,2803
15,952,5.0,14,772
15,76089,5.0,14,8479
15,533,5.0,14,476
15,128838,4.0,14,10186
15,3462,5.0,14,2749
15,72226,5.0,14,8295
15,4467,5.0,14,3489
15,68954,5.0,14,8114
15,8874,5.0,14,5835
15,2174,5.0,14,1728
15,3994,5.0,14,3147
15,7253,5.0,14,5265
15,3307,5.0,14,2631
15,565,5.0,14,504
15,86864,5.0,14,8981
15,6807,4.0,14,4966
15,32160,5.0,14,6524
15,8235,5.0,14,5586
15,2395,5.0,14,1904
15,55269,5.0,14,7495
15,6629,5.0,14,4859
15,2781,5.0,14,2224
15,6270,5.0,14,4634
15,1258,5.0,14,1017
15,30810,5.0,14,6413
15,293,5.0,14,258
15,2288,5.0,14,1809
15,841,5.0,14,685
15,49272,5.0,14,7195
15,541,5.0,14,484
15,4902,5.0,14,3821
15,94959,5.0,14,9361
15,109374,5.0,14,9901
15,1929,5.0,14,1496
15,2968,4.0,14,2371
15,6987,5.0,14,5074
15,2959,4.0,14,2364
16,9,4.0,15,8
16,95,5.0,15,87
16,432,4.0,15,380
16,527,5.0,15,471
16,204,4.0,15,176
16,653,4.0,15,567
16,405,5.0,15,355
16,587,4.0,15,520
16,196,5.0,15,169
16,835,5.0,15,679
16,540,5.0,15,483
16,593,5.0,15,525
16,377,4.0,15,336
16,47,5.0,15,44
16,610,5.0,15,539
16,266,4.0,15,235
16,161,5.0,15,137
16,141,4.0,15,120
16,457,4.0,15,405
16,50,4.0,15,47
16,494,5.0,15,439
16,292,4.0,15,257
16,420,4.0,15,368
16,839,5.0,15,683
16,332,4.0,15,292
16,786,4.0,15,652
16,217,4.0,15,189
16,350,4.0,15,310
16,165,4.0,15,141
16,370,5.0,15,329
16,349,5.0,15,309
16,253,5.0,15,223
16,329,4.0,15,289
16,780,5.0,15,646
16,173,5.0,15,148
16,380,4.0,15,339
16,648,5.0,15,564
16,474,4.0,15,421
16,434,5.0,15,382
16,367,4.0,15,326
16,500,4.0,15,445
16,29,5.0,15,28
17,55995,4.5,16,7543
17,5952,5.0,16,4456
17,33493,5.0,16,6616
17,4306,5.0,16,3378
17,4085,4.0,16,3217
17,3285,4.5,16,2619
17,1580,4.5,16,1260
17,53322,4.0,16,7393
17,480,4.0,16,426
17,1,5.0,16,0
17,1232,4.5,16,992
17,2151,5.0,16,1706
17,44191,5.0,16,6942
17,2571,4.0,16,2055
17,64969,4.0,16,7954
17,223,5.0,16,194
17,51084,4.5,16,7281
17,51255,5.0,16,7287
17,589,4.5,16,522
17,2324,5.0,16,1837
17,6365,4.0,16,4695
17,60904,4.0,16,7804
17,1907,4.5,16,1479
17,3629,4.5,16,2871
17,33166,4.0,16,6602
17,1136,5.0,16,922
17,3307,4.0,16,2631
17,73089,5.0,16,8352
17,356,5.0,16,316
17,44022,4.5,16,6938
17,541,4.0,16,484
17,4558,4.5,16,3564
17,57640,4.0,16,7614
17,2012,5.0,16,1573
17,71535,4.0,16,8257
17,260,5.0,16,230
17,32460,4.5,16,6546
17,31804,4.0,16,6495
17,2716,4.0,16,2170
17,1196,5.0,16,958
17,4993,5.0,16,3884
17,2628,5.0,16,2097
17,318,4.0,16,279
17,73017,4.5,16,8346
17,2011,5.0,16,1572
17,1265,4.5,16,1024
17,53468,4.5,16,7399
17,1831,4.0,16,1425
17,8874,5.0,16,5835
17,780,4.5,16,646
17,1732,5.0,16,1374
17,150,4.0,16,126
17,1210,5.0,16,971
17,2959,4.5,16,2364
17,344,4.0,16,304
17,52950,4.0,16,7368
17,296,4.0,16,260
17,27611,4.5,16,6336
17,2735,4.5,16,2189
17,62999,4.5,16,7904
17,6539,4.5,16,4801
17,86295,4.5,16,8946
17,6305,4.0,16,4660
17,4027,5.0,16,3175
17,5218,5.0,16,4031
17,33004,4.0,16,6589
17,4369,4.0,16,3422
17,33136,4.0,16,6595
17,7367,5.0,16,5331
17,74727,5.0,16,8439
18,1573,4.0,17,1259
18,6502,4.5,17,4777
18,4226,4.5,17,3321
18,8360,4.0,17,5615
18,1653,4.5,17,1321
18,8798,4.5,17,5798
18,3052,4.5,17,2440
18,2959,5.0,17,2364
18,4776,4.5,17,3736
18,2174,4.0,17,1728
18,1517,4.0,17,1225
18,318,4.5,17,279
18,5679,5.0,17,4317
18,733,4.0,17,619
18,296,4.5,17,260
18,589,4.0,17,522
18,6942,5.0,17,5040
18,8589,4.5,17,5698
18,8781,4.0,17,5790
18,1617,4.0,17,1295
18,1089,4.0,17,886
18,1625,4.5,17,1301
18,2791,4.0,17,2231
18,4973,4.5,17,3866
18,4306,4.5,17,3378
18,47,4.5,17,44
18,8019,4.5,17,5539
18,3081,4.0,17,2464
18,4963,4.5,17,3858
18,356,4.0,17,316
18,4011,4.5,17,3161
18,1200,4.0,17,962
18,4995,4.5,17,3886
18,50,4.5,17,47
18,2571,4.5,17,2055
19,88744,4.0,18,9062
19,99114,4.0,18,9539
19,527,5.0,18,471
19,106100,4.5,18,9814
19,4022,4.0,18,3171
19,80463,4.0,18,8695
19,6565,4.0,18,4816
19,5420,4.0,18,4154
19,8622,4.5,18,5716
19,112552,4.0,18,9992
19,31410,4.0,18,6458
19,5152,4.0,18,3997
19,64839,4.0,18,7951
19,5810,4.0,18,4381
19,41997,4.0,18,6861
19,45447,4.5,18,7014
19,3555,4.0,18,2820
19,6947,4.0,18,5044
19,97304,4.0,18,9469
19,5009,4.0,18,3897
19,4254,4.0,18,3340
19,33166,5.0,18,6602
19,3916,4.0,18,3085
19,64614,4.0,18,7946
19,7156,4.0,18,5208
19,89492,4.0,18,9107
19,48516,4.0,18,7156
19,91077,4.0,18,9197
19,55765,4.0,18,7532
19,106782,4.5,18,9839
19,6482,4.0,18,4766
19,55276,4.0,18,7498
19,30707,4.5,18,6407
19,8958,4.5,18,5877
19,8533,4.5,18,5679
19,63876,4.0,18,7926
19,5418,4.0,18,4152
19,40629,4.0,18,6819
19,97938,4.0,18,9501
19,63082,4.0,18,7908
19,49530,5.0,18,7214
19,30816,4.5,18,6415
19,64620,4.0,18,7947
20,47610,4.0,19,7107
20,68954,4.0,19,8114
20,1537,4.0,19,1238
20,70293,5.0,19,8178
20,58559,4.0,19,7664
20,48780,4.0,19,7175
20,59369,4.0,19,7713
20,2145,5.0,19,1700
20,72641,4.0,19,8321
20,5064,4.0,19,3936
20,2413,4.0,19,1921
20,59315,4.0,19,7709
20,68269,4.0,19,8085
20,2803,4.0,19,2243
20,4014,4.0,19,3163
20,72998,4.0,19,8343
21,101962,4.0,20,9639
21,111759,4.0,20,9968
21,260,4.5,20,230
21,79702,4.0,20,8654
21,1201,4.0,20,963
21,57504,4.0,20,7606
21,4896,4.0,20,3816
21,2628,4.5,20,2097
21,6539,4.0,20,4801
21,116797,4.5,20,10082
21,108190,4.0,20,9869
21,1653,4.0,20,1321
21,69844,4.0,20,8161
21,3000,5.0,20,2397
21,53125,4.0,20,7380
21,91500,4.0,20,9217
21,1136,4.5,20,922
21,4993,5.0,20,3884
21,88125,4.0,20,9041
21,1282,4.5,20,1041
21,1210,4.5,20,971
21,31658,4.5,20,6481
21,1196,4.5,20,958
21,85179,4.0,20,8899
21,5690,4.0,20,4326
21,106489,4.0,20,9831
21,72998,4.0,20,8343
21,106920,4.0,20,9847
21,26662,4.5,20,6203
21,26326,4.0,20,6123
21,114180,4.0,20,10035
21,115713,4.0,20,10071
21,4878,4.0,20,3805
21,6954,4.0,20,5051
21,6807,4.0,20,4966
21,6365,4.0,20,4695
21,82461,4.5,20,8797
21,2571,4.5,20,2055
21,26776,4.5,20,6238
21,109487,4.0,20,9907
21,81834,4.0,20,8770
21,59615,4.0,20,7727
21,7153,4.5,20,5205
21,79132,4.0,20,8622
22,3156,4.5,21,2525
22,5989,5.0,21,4483
22,6893,4.0,21,5017
22,1704,5.0,21,1360
22,6377,4.5,21,4703
22,377,4.5,21,336
22,2539,4.0,21,2029
22,7438,4.5,21,5362
22,356,5.0,21,316
22,4886,4.5,21,3810
22,1729,4.5,21,1371
22,1120,4.0,21,908
22,4011,5.0,21,3161
22,587,4.5,21,520
22,4995,5.0,21,3886
22,364,4.5,21,323
22,5218,5.0,21,4031
22,3967,4.5,21,3123
22,6378,4.5,21,4704
22,4979,5.0,21,3872
22,7367,4.0,21,5331
22,2194,4.0,21,1747
22,1215,5.0,21,976
22,2396,4.0,21,1905
22,4814,4.5,21,3765
22,5134,4.5,21,3986
22,3978,4.0,21,3131
22,1274,4.5,21,1033
22,36,4.5,21,35
22,6874,4.0,21,5003
22,4246,4.0,21,3335
22,4874,5.0,21,3802
22,5900,4.0,21,4432
22,4718,4.0,21,3694
22,6711,4.0,21,4907
22,47,4.5,21,44
22,3798,5.0,21,3001
23,30707,4.0,22,6407
23,4973,4.0,22,3866
23,50,4.0,22,47
23,4226,4.0,22,3321
23,70286,4.0,22,8177
23,5995,5.0,22,4489
23,858,4.0,22,695
23,6016,4.0,22,4502
23,2571,4.0,22,2055
23,1175,4.0,22,940
23,5669,4.0,22,4311
23,103235,4.0,22,9696
23,1200,4.0,22,962
23,1240,4.0,22,999
23,86290,4.0,22,8944
23,63082,4.0,22,7908
24,2969,4.0,23,2372
24,527,4.0,23,471
24,3230,4.0,23,2577
24,1617,5.0,23,1295
24,1227,5.0,23,988
24,3204,4.0,23,2562
24,1090,4.0,23,887
24,517,4.0,23,461
24,2130,4.0,23,1685
24,2067,5.0,23,1625
24,3682,4.0,23,2905
24,593,4.0,23,525
24,1270,5.0,23,1029
24,350,4.0,23,310
24,3430,4.0,23,2720
24,2203,5.0,23,1754
24,1233,4.0,23,993
24,2160,4.0,23,1714
24,3801,4.0,23,3003
24,2268,4.0,23,1794
24,2366,4.0,23,1876
24,3062,4.0,23,2448
24,1219,5.0,23,980
24,964,4.0,23,783
24,3333,4.0,23,2648
24,2186,5.0,23,1739
24,1221,4.0,23,982
24,1387,5.0,23,1126
24,913,5.0,23,734
24,1944,5.0,23,1509
24,2206,5.0,23,1757
24,1252,5.0,23,1011
24,904,5.0,23,725
24,3504,4.0,23,2781
24,2475,4.0,23,1979
24,3468,4.0,23,2752
24,599,4.0,23,530
24,3467,4.0,23,2751
24,1249,5.0,23,1008
24,111,5.0,23,99
24,2944,4.0,23,2353
24,2352,4.0,23,1862
24,3461,4.0,23,2748
24,1278,4.0,23,1037
24,1092,5.0,23,889
24,1610,4.0,23,1289
24,930,4.0,23,750
24,3789,4.0,23,2994
24,948,4.0,23,768
24,1213,4.0,23,974
24,1949,4.0,23,1514
24,3334,4.0,23,2649
24,1263,4.0,23,1022
24,1260,5.0,23,1019
24,912,5.0,23,733
24,2948,4.0,23,2357
24,1201,4.0,23,963
24,1068,4.0,23,868
24,3435,5.0,23,2725
24,940,4.0,23,760
24,920,5.0,23,741
24,3505,4.0,23,2782
24,457,4.0,23,405
24,2000,4.0,23,1562
24,946,5.0,23,766
24,2819,4.0,23,2256
24,1942,5.0,23,1507
24,909,4.0,23,730
24,2529,4.0,23,2020
24,3686,4.0,23,2909
24,1729,4.0,23,1371
24,22,5.0,23,21
24,965,5.0,23,784
24,2951,4.0,23,2360
24,1303,4.0,23,1061
24,3066,5.0,23,2451
24,931,4.0,23,751
24,3685,4.0,23,2908
24,897,4.0,23,718
24,2470,4.0,23,1974
24,3101,4.0,23,2482
24,923,5.0,23,744
24,454,4.0,23,402
24,2405,4.0,23,1913
24,3219,4.0,23,2571
24,260,4.0,23,230
24,910,5.0,23,731
24,3364,4.0,23,2668
24,110,5.0,23,98
24,922,5.0,23,743
24,3044,5.0,23,2433
24,3011,4.0,23,2405
24,1674,4.0,23,1337
24,2985,5.0,23,2385
24,380,4.0,23,339
24,1207,5.0,23,968
24,3643,4.0,23,2878
24,3035,5.0,23,2424
24,16,4.0,23,15
24,3507,4.0,23,2784
24,3134,4.0,23,2507
24,1234,4.0,23,994
24,2183,4.0,23,1736
24,1212,5.0,23,973
24,950,5.0,23,770
24,2406,4.0,23,1914
24,911,5.0,23,732
24,942,5.0,23,762
24,3654,5.0,23,2884
24,3168,4.0,23,2535
24,3811,4.0,23,3011
24,908,5.0,23,729
24,903,5.0,23,724
24,3095,4.0,23,2476
24,3036,4.0,23,2425
24,1269,5.0,23,1028
24,1964,4.0,23,1529
24,1266,4.0,23,1025
24,1276,4.0,23,1035
24,941,4.0,23,761
24,1203,4.0,23,965
24,2300,5.0,23,1818
24,1283,4.0,23,1042
24,1262,4.0,23,1021
24,3788,4.0,23,2993
24,3406,4.0,23,2701
24,969,5.0,23,788
24,1587,4.0,23,1267
24,3551,4.0,23,2816
24,949,4.0,23,769
24,3256,4.0,23,2595
24,47,5.0,23,44
24,1950,4.0,23,1515
24,1084,4.0,23,881
24,2871,4.0,23,2292
24,3545,4.0,23,2810
25,908,4.0,24,729
25,1270,4.0,24,1029
25,1028,4.0,24,835
25,2080,4.0,24,1638
25,34,4.0,24,33
25,1136,5.0,24,922
25,1380,4.0,24,1121
25,1641,4.0,24,1310
25,1265,4.0,24,1024
25,2371,5.0,24,1881
25,104,4.0,24,94
25,339,4.0,24,299
25,344,4.0,24,304
25,231,5.0,24,202
25,1378,4.0,24,1119
25,2109,5.0,24,1667
25,333,4.0,24,293
25,2378,4.0,24,1888
26,1213,5.0,25,974
26,2997,4.5,25,2396
26,1221,4.5,25,982
27,2997,4.0,26,2396
27,1719,5.0,26,1366
27,2791,5.0,26,2231
27,2021,4.0,26,1582
27,1175,5.0,26,940
27,1234,4.0,26,994
27,2174,4.0,26,1728
27,2300,4.0,26,1818
27,1278,5.0,26,1037
27,590,4.0,26,523
27,1077,4.0,26,874
27,1734,4.0,26,1376
27,1078,4.0,26,875
27,1288,5.0,26,1047
27,1265,5.0,26,1024
27,2599,5.0,26,2076
27,788,4.0,26,653
27,933,5.0,26,753
27,2926,4.0,26,2337
27,1021,4.0,26,829
27,2797,4.0,26,2237
27,2395,4.0,26,1904
27,2973,4.0,26,2376
28,838,4.0,27,682
28,17,4.0,27,16
28,593,4.0,27,525
28,903,4.0,27,724
28,541,4.0,27,484
28,805,5.0,27,661
28,339,4.0,27,299
28,1356,4.0,27,1102
28,150,5.0,27,126
28,368,4.0,27,327
28,1224,4.0,27,985
28,912,4.0,27,733
28,1298,4.0,27,1056
28,953,5.0,27,773
28,1307,5.0,27,1065
28,1198,5.0,27,960
28,1393,4.0,27,1132
28,1285,4.0,27,1044
28,1258,4.0,27,1017
28,1097,4.0,27,894
28,318,4.0,27,279
28,1293,4.0,27,1052
28,222,5.0,27,193
28,1207,5.0,27,968
28,924,4.0,27,745
28,1288,5.0,27,1047
28,1136,4.0,27,922
28,1247,4.0,27,1006
28,527,4.0,27,471
28,1090,4.0,27,887
28,1259,4.0,27,1018
28,1722,4.0,27,1368
28,260,5.0,27,230
28,1234,5.0,27,994
28,1245,4.0,27,1004
28,553,4.0,27,496
28,1297,4.0,27,1055
28,708,4.0,27,601
28,1196,4.0,27,958
28,377,4.0,27,336
28,1580,4.0,27,1260
28,39,4.0,27,36
28,538,5.0,27,481
28,1080,5.0,27,877
28,314,4.0,27,275
28,1296,4.0,27,1054
28,246,4.0,27,216
28,969,4.0,27,788
28,1387,4.0,27,1126
28,1266,4.0,27,1025
28,1200,4.0,27,962
28,1610,4.0,27,1289
28,497,4.0,27,442
28,780,5.0,27,646
28,1101,4.0,27,897
28,733,4.0,27,619
29,362,4.0,28,321
29,1,4.0,28,0
29,1127,4.0,28,914
29,21,4.0,28,20
29,1214,4.0,28,975
29,329,4.0,28,289
29,185,4.0,28,160
29,586,4.0,28,519
29,1036,4.0,28,843
29,231,4.0,28,202
29,507,4.0,28,451
29,161,4.0,28,137
29,1307,4.0,28,1065
29,32,4.0,28,31
29,1459,4.0,28,1182
29,494,4.0,28,439
29,1270,4.0,28,1029
29,589,5.0,28,522
29,1265,4.0,28,1024
29,1089,4.0,28,886
29,296,4.0,28,260
29,587,4.0,28,520
29,832,4.0,28,676
29,475,4.0,28,422
29,50,4.0,28,47
29,1372,4.0,28,1113
29,765,4.0,28,640
29,1198,5.0,28,960
29,1079,4.0,28,876
29,337,4.0,28,297
29,1259,4.0,28,1018
29,733,4.0,28,619
29,454,4.0,28,402
29,628,4.0,28,552
29,260,5.0,28,230
29,1196,5.0,28,958
29,10,4.0,28,9
29,318,4.0,28,279
29,89,4.0,28,82
29,1240,4.0,28,999
29,47,4.0,28,44
29,593,4.0,28,525
29,1374,4.0,28,1115
29,1396,4.0,28,1135
29,292,4.0,28,257
29,474,4.0,28,421
29,802,4.0,28,658
29,457,4.0,28,405
30,260,4.5,29,230
30,59315,4.5,29,7709
30,1210,4.5,29,971
30,1,4.5,29,0
30,1961,4.5,29,1526
30,7263,4.5,29,5272
30,597,4.0,29,529
30,2918,4.0,29,2330
30,780,4.0,29,646
30,33493,4.0,29,6616
30,6377,4.0,29,4703
30,2571,4.0,29,2055
30,527,4.0,29,471
30,5418,5.0,29,4152
30,318,4.5,29,279
30,1580,4.0,29,1260
30,48394,4.0,29,7152
30,7153,4.5,29,5205
30,2762,4.0,29,2208
30,4002,4.0,29,3153
30,54286,5.0,29,7434
30,1198,5.0,29,960
30,3114,4.5,29,2495
30,5378,4.0,29,4125
30,78499,4.0,29,8592
30,364,4.0,29,323
30,33794,5.0,29,6638
30,4993,4.5,29,3884
30,2355,4.0,29,1865
30,5952,4.5,29,4456
30,79132,5.0,29,8622
30,1270,4.5,29,1029
30,49272,4.5,29,7195
30,1713,4.0,29,1363
30,4886,4.0,29,3810
30,858,4.0,29,695
30,68358,4.5,29,8090
30,231,4.0,29,202
30,1207,4.0,29,968
30,3996,4.0,29,3148
30,457,4.0,29,405
30,48516,4.0,29,7156
30,356,4.0,29,316
30,3578,4.5,29,2835
30,72998,4.5,29,8343
30,26614,5.0,29,6196
30,79091,4.0,29,8621
30,1196,5.0,29,958
30,1957,5.0,29,1522
30,4963,4.5,29,3858
31,593,4.0,30,525
31,150,4.0,30,126
31,329,4.0,30,289
31,457,4.0,30,405
31,165,4.0,30,141
31,468,4.0,30,415
31,266,4.0,30,235
31,141,4.0,30,120
31,62,5.0,30,57
31,208,4.0,30,180
31,105,4.0,30,95
31,592,4.0,30,524
31,1,4.0,30,0
31,16,4.0,30,15
31,349,4.0,30,309
31,153,4.0,30,129
31,253,4.0,30,223
31,17,5.0,30,16
31,111,4.0,30,99
31,2,4.0,30,1
31,317,4.0,30,278
31,6,4.0,30,5
31,590,4.0,30,523
31,11,4.0,30,10
31,588,4.0,30,521
32,161,4.0,31,137
32,1096,4.0,31,893
